,Time,Turnover_40,Turnover_2,Turnover_51,Turnover_6,Turnover_83,Turnover_58,Turnover_7,Turnover_90,Turnover_50,Turnover_91,Turnover_56,Turnover_13,Turnover_87,Turnover_32,Turnover_93,Turnover_96,Turnover_81,Turnover_79,Turnover_95
112,113,0.6209802616988246,0.44150110375275936,0.0,1.1560693641618496,0.2962962962962963,0.6430868167202572,0.3593890386343217,0.0,0.6557377049180327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.843601895734597,0.0,0.0
113,114,0.30695023021267265,0.43956043956043955,0.0,0.0,0.2949852507374631,0.0,0.17921146953405018,0.9868421052631579,0.6535947712418301,0.5698005698005698,0.0,0.0,0.0,0.0,0.0,0.20161290322580644,0.0,1.0,0.0
114,115,0.6501950585175552,0.6593406593406593,1.0869565217391304,0.0,1.1816838995568686,0.9523809523809524,0.35650623885918004,1.3071895424836601,0.6535947712418301,0.0,1.8604651162790697,0.0,1.3201320132013201,0.0,0.0,0.20060180541624875,0.9389671361502347,0.0,0.0
115,116,0.17104981825956808,0.43956043956043955,1.078167115902965,0.0,0.0,0.3115264797507788,0.5291005291005291,1.2924071082390953,0.0,0.0,0.9259259259259258,0.0,0.6578947368421052,0.0,0.0,0.0,1.8779342723004695,0.0,0.0
116,117,0.5501481168006771,0.8771929824561403,0.5333333333333333,1.0869565217391304,0.0,0.6125574272588056,0.8795074758135445,0.0,0.0,0.56657223796034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0204081632653061
117,118,0.7148864592094197,0.21810250817884408,0.5291005291005291,2.1739130434782608,0.2881844380403458,0.6051437216338881,0.5258545135845749,1.6129032258064515,0.0,0.0,0.9174311926605505,0.0,0.0,0.0,1.0526315789473684,0.0,0.9259259259259258,1.015228426395939,1.015228426395939
118,119,1.2118679481821981,0.6521739130434783,0.0,0.0,0.2840909090909091,0.5934718100890208,1.222707423580786,1.2944983818770228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0309278350515463
119,120,1.3245033112582782,1.0845986984815619,0.0,1.1049723756906076,0.5722460658082975,0.5797101449275363,1.046207497820401,1.2903225806451613,0.0,0.5571030640668524,0.0,0.7407407407407408,0.6349206349206349,1.9900497512437811,0.0,0.19011406844106463,2.7906976744186047,0.0,0.0
120,121,1.6765487630341445,1.5069967707212055,0.0,4.4692737430167595,0.5755395683453237,1.1494252873563218,0.8673026886383347,1.2779552715654952,0.6172839506172839,0.554016620498615,0.0,0.7246376811594203,2.572347266881029,3.9603960396039604,1.0416666666666665,0.0,2.857142857142857,0.0,0.0
121,122,1.0532712173384646,1.5005359056806002,2.056555269922879,2.2598870056497176,0.851063829787234,0.2857142857142857,0.5172413793103449,1.2718600953895072,0.6060606060606061,0.0,0.8620689655172413,0.7194244604316548,0.6493506493506493,0.9803921568627451,2.083333333333333,0.7561436672967864,0.0,0.0,0.0
122,123,0.8033741715203857,0.423728813559322,0.0,0.0,0.27932960893854747,0.5673758865248227,0.16992353440951571,0.31695721077654515,0.0,1.6528925619834711,0.8583690987124464,0.0,0.0,0.0,1.0526315789473684,0.18885741265344666,0.9708737864077669,0.9478672985781991,0.0
123,124,0.7171314741035857,0.0,2.518891687657431,1.098901098901099,0.0,0.846262341325811,0.5046257359125316,0.6299212598425197,0.0,0.0,0.0,0.7246376811594203,1.9169329073482428,0.0,0.0,0.7597340930674265,0.0,0.0,0.9950248756218906
124,125,0.513529527947857,0.205761316872428,1.507537688442211,0.0,0.273224043715847,0.27739251040221913,0.33585222502099077,0.628930817610063,0.5747126436781609,0.0,0.0,0.0,0.0,0.0,0.0,0.37735849056603776,0.0,0.0,0.9950248756218906
125,126,0.27499508937340406,0.0,0.49382716049382713,0.0,0.0,0.0,0.0,0.9419152276295133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
126,127,1.015426674477641,1.0214504596527068,0.4830917874396135,1.0309278350515463,0.8,0.8130081300813009,0.333889816360601,0.3115264797507788,1.1363636363636365,0.5509641873278237,0.0,0.0,0.6269592476489028,0.9302325581395349,0.0,0.5550416281221091,0.0,0.0,0.9900990099009901
127,128,0.3876720294630742,0.40609137055837563,1.4084507042253522,0.0,0.26109660574412535,0.5427408412483039,0.8340283569641368,0.3067484662576687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18331805682859761,0.0,0.0,0.0
128,129,0.38483740619588225,0.6048387096774194,1.8518518518518516,0.0,1.0296010296010296,1.0854816824966078,0.5004170141784821,0.6060606060606061,0.0,0.0,0.8097165991902834,0.0,0.0,0.0,0.0,0.7292616226071102,0.0,0.0,0.9259259259259258
129,130,0.9574875526618154,0.4016064257028112,0.9216589861751152,1.0050251256281406,0.0,0.5398110661268556,0.1652892561983471,0.0,1.1299435028248588,0.546448087431694,0.0,0.6779661016949152,0.0,0.0,0.0,0.18115942028985507,0.0,0.0,0.0
130,131,1.6494054468738015,1.4056224899598393,0.91324200913242,2.0,0.25,1.0680907877169559,0.9852216748768473,0.2949852507374631,0.5649717514124294,0.547945205479452,1.6129032258064515,1.3468013468013467,1.2269938650306749,0.9174311926605505,0.975609756097561,0.17683465959328026,0.0,0.0,0.0
131,132,1.99616122840691,1.4042126379137412,1.3729977116704806,0.0,0.5,0.5256241787122208,0.653061224489796,0.5847953216374269,1.13314447592068,0.5509641873278237,0.0,0.0,0.0,0.0,0.0,0.1737619461337967,1.834862385321101,0.0,0.0
